"x","y","forest","agri","water","built","other","grass"
211773.411807,2585866.126422,0.963794683776352,0,0,0,0,0.036205316223648
212273.411807,2585866.126422,0.919360697420995,0,0,0,0,0.0806393025790047
212773.411807,2585866.126422,0.770348837209302,0,0,0.00508720930232558,0.043968023255814,0.180595930232558
213273.411807,2585866.126422,0.766582094961943,0.000362450163102573,0,0.000724900326205147,0.00688655309894889,0.225444001449801
213773.411807,2585866.126422,0.7588085724664,0,0,0,0,0.2411914275336
214273.411807,2585866.126422,0.908066860465116,0,0,0,0,0.0919331395348837
214773.411807,2585866.126422,0.969916636462486,0,0,0,0,0.0300833635375136
215273.411807,2585866.126422,0.965128950236106,0,0,0,0,0.0348710497638939
215773.411807,2585866.126422,0.939316860465116,0,0,0,0,0.0606831395348837
216273.411807,2585866.126422,0.597317868793041,0.0463936208771294,0.0054367524465386,0.0264588619064879,0.0286335628851033,0.2957593330917
216773.411807,2585866.126422,0.965492190337813,0.0141663639665819,0,0,0,0.0203414456956048
217273.411807,2585866.126422,0.977470930232558,0.00726744186046512,0,0,0,0.0152616279069767
217773.411807,2585866.126422,0.931134469010511,0.0503805726712577,0,0,0,0.0184849583182312
218273.411807,2585866.126422,0.901561932437341,0.0788231020704686,0,0,0,0.0196149654921903
218773.411807,2585866.126422,0.638444767441861,0.029796511627907,0,0,0.0207122093023256,0.311046511627907
219273.411807,2585866.126422,0.870242841609279,0,0,0,0,0.129757158390721
219773.411807,2585866.126422,0.976026153287323,0,0,0,0,0.0239738467126771
220273.411807,2585866.126422,0.953125,0,0,0,0,0.046875
220773.411807,2585866.126422,0.766944545125045,0.000724900326205147,0,0,0.000362450163102573,0.231968104385647
221273.411807,2585866.126422,0.92262985833636,0,0,0,0,0.0773701416636397
221773.411807,2585866.126422,0.818313953488372,0,0,0,0,0.181686046511628
222273.411807,2585866.126422,0.848133381660022,0,0,0,0,0.151866618339978
222773.411807,2585866.126422,0.941881583726843,0,0,0,0,0.0581184162731566
223273.411807,2585866.126422,0.95421511627907,0,0,0,0,0.0457848837209302
223773.411807,2585866.126422,0.978252990213846,0,0,0,0,0.0217470097861544
224273.411807,2585866.126422,0.947545111204364,0,0,0,0,0.0524548887956357
211773.411807,2585366.126422,0.940999537251273,0,0,0,0,0.0590004627487274
212273.411807,2585366.126422,0.95651376146789,0,0,0,0,0.0434862385321101
212773.411807,2585366.126422,0.785177031737296,0.00366905155017428,0,0,0.0078884608328747,0.203265455879655
213273.411807,2585366.126422,0.828388278388278,0.00256410256410256,0,0.000183150183150183,0.00384615384615385,0.165018315018315
213773.411807,2585366.126422,0.930275229357798,0,0,0,0,0.0697247706422018
