"x","y","forest","agri","water","built","other","grass"
313273.411807,2724366.126422,0.298498122653317,0.358573216520651,0.0519399249061327,0,0.00250312891113892,0.288485607008761
313773.411807,2724366.126422,0.588478676002546,0.127307447485678,0.0155951623169955,0.00127307447485678,0.00381922342457034,0.263526416295353
314273.411807,2724366.126422,0.933800127307447,0.0108211330362826,0,0,0,0.0553787396562699
314773.411807,2724366.126422,0.938892425206875,0.00700190961171229,0,0,0,0.0541056651814131
315273.411807,2724366.126422,0.966900063653724,0.0124124761298536,0,0,0,0.0206874602164227
315773.411807,2724366.126422,0.773392743475493,0.00127307447485678,0,0,0,0.22533418204965
316273.411807,2724366.126422,0.936664544875875,0,0,0,0,0.0633354551241248
316773.411807,2724366.126422,0.959261616804583,0.00127307447485678,0,0,0,0.0394653087205602
317273.411807,2724366.126422,0.836409929980904,0,0,0,0,0.163590070019096
317773.411807,2724366.126422,0.880012730744749,0,0,0,0,0.119987269255251
318273.411807,2724366.126422,0.683322724379376,0.013049013367282,0,0,0,0.303628262253342
318773.411807,2724366.126422,0.757161043921069,0.00413749204328453,0,0.00063653723742839,0.00381922342457034,0.234245703373647
319273.411807,2724366.126422,0.559516231699554,0.0149586250795672,0,0.000318268618714195,0.00063653723742839,0.424570337364736
319773.411807,2724366.126422,0.656588160407384,0.0184595798854233,0,0.000318268618714195,0,0.324633991088479
320273.411807,2724366.126422,0.657861234882241,0,0,0,0,0.342138765117759
320773.411807,2724366.126422,0.0248249522597072,0.0152768936982813,0.0171865054105665,0.00286441756842775,0.0117759388924252,0.928071292170592
321273.411807,2724366.126422,0.144812221514959,0.00954805856142584,0.0967536600891152,0.011457670273711,0.045830681094844,0.691597708465945
321773.411807,2724366.126422,0.338956078930617,0.0257797581158498,0.00509229789942712,0.0143220878421388,0.0655633354551241,0.550286441756843
322273.411807,2724366.126422,0.842775302355188,0.00700190961171229,0,0,0,0.1502227880331
322773.411807,2724366.126422,0.753978357733927,0,0,0,0,0.246021642266073
323273.411807,2724366.126422,0.81413112667091,0,0,0,0,0.18586887332909
323773.411807,2724366.126422,0.329089751750477,0.0741565881604074,0,0.00381922342457034,0.022915340547422,0.570019096117123
324273.411807,2724366.126422,0.748567791215786,0.0273711012094207,0,0.00127307447485678,0.00350095480585614,0.21928707829408
324773.411807,2724366.126422,0.736155315085933,0.00954805856142584,0,0,0,0.254296626352642
325273.411807,2724366.126422,0.859961807765754,0.00477402928071292,0,0,0,0.135264162953533
325773.411807,2724366.126422,0.498087954110899,0.00446144040790312,0,0.00254939451880178,0.00573613766730402,0.489165073295092
313273.411807,2723866.126422,0.676767676767677,0.0465367965367965,0,0,0,0.276695526695527
313773.411807,2723866.126422,0.462708447865127,0.150632215503024,0.00274876305662452,0,0,0.383910573575224
314273.411807,2723866.126422,0.536245182602312,0.130666177280235,0.0508350155991925,0.000734079647641769,0.00293631859056708,0.278583226280051
314773.411807,2723866.126422,0.880616174582799,0.0172382174949569,0,0,0,0.102145607922245
315273.411807,2723866.126422,0.915521348726406,0.0047645226314825,0,0,0,0.0797141286421111
315773.411807,2723866.126422,0.929161314002569,0,0,0,0,0.0708386859974307
316273.411807,2723866.126422,0.807078672290482,0.000366770584999083,0,0,0,0.192554557124519
316773.411807,2723866.126422,0.898662268645776,0,0,0,0,0.101337731354224
317273.411807,2723866.126422,0.866948063864929,0.000734079647641769,0,0,0,0.132317856487429
317773.411807,2723866.126422,0.817164863377957,0,0,0,0,0.182835136622043
318273.411807,2723866.126422,0.587685541506322,0.0412314458493678,0.000183250870441635,0.000549752611324904,0.0131940626717977,0.357155946490746
318773.411807,2723866.126422,0.404477885850615,0.0168838318957607,0,0.000183519911910442,0.00330335841438796,0.575151403927326
