"x","y","forest","agri","water","built","other","grass"
288773.411807,2599366.126422,0.21178197834465,0.0952468342815195,0.00183519911910442,0.2864745824922,0.215268856670949,0.189392549091576
289273.411807,2599366.126422,0.329726755914176,0.103245919677242,0,0.00733541169998166,0.0275077938749312,0.53218411883367
289773.411807,2599366.126422,0.132490379329302,0.206340480117281,0.000733003481766538,0.0197910940076965,0.0282206340480117,0.612424409015943
290273.411807,2599366.126422,0.0906588364837585,0.337493118003303,0,0.0100935951550743,0.00458799779776106,0.557166452560103
290773.411807,2599366.126422,0.0502475701448744,0.164863377957088,0.00605171465248487,0.0119200440124702,0.00733541169998166,0.759581881533101
291273.411807,2599366.126422,0.150082462891699,0.129741616272677,0,0.00366501740883269,0.0179585853032802,0.698552318123511
291773.411807,2599366.126422,0.685813910809323,0.0559735731326849,0.00880895577170123,0.0082583960359699,0.00275279867865663,0.238392365571665
292273.411807,2599366.126422,0.409682743443976,0.106546854942234,0.0786722904823033,0.17586649550706,0.00550155877498625,0.223730056849441
292773.411807,2599366.126422,0.711013377313542,0.0161260765988638,0.0106285504856148,0.0152098222466557,0.00311526479750779,0.243906908557816
293273.411807,2599366.126422,0.913562121490182,0.00110111947146265,0,0.000183519911910442,0,0.0851532391264452
293773.411807,2599366.126422,0.641665138455896,0.013203741059967,0.0319090408949202,0.00733541169998166,0.0022006235099945,0.303686044379241
294273.411807,2599366.126422,0.530511269928532,0.0863111599780099,0.0480117280557083,0.00733003481766538,0.00513102437236577,0.322704782847719
294773.411807,2599366.126422,0.334556799412736,0.0524866948063865,0,0.000734079647641769,0.0034868783262984,0.608735547806937
295273.411807,2599366.126422,0.228681459746928,0.168531083807079,0.0988446726572529,0.0750045846323125,0.0229231615624427,0.406015037593985
295773.411807,2599366.126422,0.405350925416896,0.0769653655854865,0,0.0236393622869709,0.0214403518416712,0.472603994868976
296273.411807,2599366.126422,0.365938704349422,0.137639933932832,0.0724903652046247,0.123692420627638,0.00715727656450725,0.293081299320976
296773.411807,2599366.126422,0.737759031725656,0.0429121584448927,0,0.00146708233999633,0.000733541169998166,0.217128186319457
