"x","y","forest","agri","water","built","other","grass"
275773.411807,2543866.126422,0.93360203648706,0,0,0,0,0.0663979635129402
276273.411807,2543866.126422,0.909840571742716,0.000183250870441635,0,0,0,0.0899761773868426
276773.411807,2543866.126422,0.666727839970637,0.0266103872270141,0.000367039823820885,0,0.000367039823820885,0.305927693154707
277273.411807,2543866.126422,0.295433706216761,0.0905923344947735,0,0.00366770584999083,0.0229231615624427,0.587383091876032
277773.411807,2543866.126422,0.671247938427708,0.00293201392706615,0,0.000183250870441635,0.00146600696353308,0.324170789811252
278273.411807,2543866.126422,0.739768764910993,0.00385391815011929,0,0.000367039823820885,0.00110111947146265,0.254909157643604
278773.411807,2543866.126422,0.190170548322025,0.229598386209426,0.000183385292499542,0.0110031175499725,0.0386942967174033,0.530350265908674
279273.411807,2543866.126422,0.220084295400403,0.0954737035000916,0.00989554700384827,0.0661535642294301,0.0357339197361187,0.572658970130108
279773.411807,2543866.126422,0.474215452376583,0.0486327766562672,0.0115617544503579,0.0561570930445953,0.0376215819416407,0.371811341530556
280273.411807,2543866.126422,0.806161745827985,0.010819732257473,0,0.00513478818998716,0.00605171465248487,0.17183201907207
280773.411807,2543866.126422,0.979659153380979,0.000183250870441635,0,0,0,0.0201575957485798
281273.411807,2543866.126422,0.922187557349972,0,0,0.000367039823820885,0,0.0774454028262066
281773.411807,2543866.126422,0.882633412800293,0,0,0.00128369704749679,0.00476801760498808,0.111314872547222
282273.411807,2543866.126422,0.336082096389958,0.0179585853032802,0.00109950522264981,0.0437969580355507,0.0672530694520799,0.533809785596482
282773.411807,2543866.126422,0.503028078546522,0.0242246283721784,0.0609286107542668,0.0812993209763259,0.00807487612405946,0.322444485226647
275773.411807,2543366.126422,0.90857021637675,0,0,0,0,0.0914297836232499
276273.411807,2543366.126422,0.863003663003663,0.000732600732600733,0,0,0,0.136263736263736
276773.411807,2543366.126422,0.581100917431193,0.00128440366972477,0,0.00220183486238532,0.00403669724770642,0.411376146788991
277273.411807,2543366.126422,0.350761328196661,0.0588882773802972,0.00605393505778756,0.0346725371491469,0.028251696936342,0.521372225279765
277773.411807,2543366.126422,0.230586080586081,0.132234432234432,0.0261904761904762,0.0373626373626374,0.0446886446886447,0.528937728937729
278273.411807,2543366.126422,0.740917431192661,0.0223853211009174,0.00201834862385321,0.0269724770642202,0.0251376146788991,0.18256880733945
278773.411807,2543366.126422,0.544670702623372,0.0462300495321959,0.00385250412768299,0.0332049165290772,0.0273344340487984,0.344707393138874
279273.411807,2543366.126422,0.623992673992674,0.0298534798534799,0.00146520146520147,0.0749084249084249,0.0452380952380952,0.224542124542125
279773.411807,2543366.126422,0.967339449541284,0,0,0,0,0.0326605504587156
280273.411807,2543366.126422,0.821317189506513,0.0174279948633278,0.00165107319757843,0.00311869381764814,0.0132085855806274,0.143276463034306
280773.411807,2543366.126422,0.60989010989011,0.0135531135531136,0.0210622710622711,0.0536630036630037,0.0192307692307692,0.282600732600733
281273.411807,2543366.126422,0.340550458715596,0.0278899082568807,0.0326605504587156,0.0510091743119266,0.0310091743119266,0.516880733944954
281773.411807,2543366.126422,0.705558613098514,0.00990643918547056,0.0144927536231884,0.0319207484865162,0.0174279948633278,0.220693450742983
282273.411807,2543366.126422,0.332967032967033,0.039010989010989,0,0.0347985347985348,0.0503663003663004,0.542857142857143
282773.411807,2543366.126422,0.615045871559633,0.00605504587155963,0.115045871559633,0.0812844036697248,0.00697247706422018,0.175596330275229
275773.411807,2542866.126422,0.936851027760119,0,0,0,0,0.0631489722398813
276273.411807,2542866.126422,0.917308397506417,0,0,0,0,0.0826916024935827
276773.411807,2542866.126422,0.477106227106227,0.108058608058608,0,0.000183150183150183,0.00146520146520147,0.413186813186813
277273.411807,2542866.126422,0.321978021978022,0.0485347985347985,0.00366300366300366,0.0276556776556777,0.0294871794871795,0.568681318681319
