"x","y","forest","agri","water","built","other","grass"
301273.411807,2627366.126422,0.933496199782845,0,0,0,0,0.0665038002171553
301773.411807,2627366.126422,0.928939517222674,0,0,0,0,0.0710604827773257
302273.411807,2627366.126422,0.945365588475129,0,0,0,0,0.0546344115248709
302773.411807,2627366.126422,0.859120521172638,0,0,0,0,0.140879478827362
303273.411807,2627366.126422,0.898020070518036,0,0,0,0,0.101979929481964
303773.411807,2627366.126422,0.924164175047567,0,0,0,0,0.0758358249524327
304273.411807,2627366.126422,0.875678610206297,0,0,0,0,0.124321389793702
304773.411807,2627366.126422,0.916463249254136,0,0,0,0,0.0835367507458638
305273.411807,2627366.126422,0.84207665126393,0.00271812992661049,0,0,0,0.155205218809459
305773.411807,2627366.126422,0.448968512486428,0.0266015200868621,0,0.00814332247557003,0.0149294245385451,0.501357220412595
306273.411807,2627366.126422,0.430973691347979,0.0032546786004882,0,0.00840791971792785,0.0235964198535395,0.533767290480065
306773.411807,2627366.126422,0.744223973905953,0.00815438977983148,0,0.00434900788257679,0.0179396575156292,0.22533297091601
307273.411807,2627366.126422,0.821661237785016,0.0127578718783931,0,0.00190010857763301,0.00841476655808903,0.155266015200869
307773.411807,2627366.126422,0.549769460265799,0.0170870626525631,0.0412259289395172,0.070518036343911,0.0105777054515867,0.310821806346623
301273.411807,2626866.126422,0.832783882783883,0.000549450549450549,0,0.000549450549450549,0.000549450549450549,0.165567765567766
301773.411807,2626866.126422,0.927392739273927,0,0,0,0,0.0726072607260726
302273.411807,2626866.126422,0.862454212454212,0,0,0,0,0.137545787545788
302773.411807,2626866.126422,0.833150183150183,0,0,0,0,0.166849816849817
303273.411807,2626866.126422,0.862119545287862,0,0,0,0,0.137880454712138
303773.411807,2626866.126422,0.753479853479853,0,0,0,0,0.246520146520147
304273.411807,2626866.126422,0.84047619047619,0,0,0,0,0.15952380952381
304773.411807,2626866.126422,0.783278327832783,0,0,0,0,0.216721672167217
305273.411807,2626866.126422,0.730586080586081,0.0223443223443223,0,0,0,0.247069597069597
305773.411807,2626866.126422,0.788278388278388,0.00641025641025641,0,0.000549450549450549,0.0043956043956044,0.2003663003663
306273.411807,2626866.126422,0.762742940960763,0.00293362669600293,0,0.00128346167950128,0.00385038503850385,0.229189585625229
306773.411807,2626866.126422,0.575091575091575,0.00879120879120879,0,0.00750915750915751,0.0177655677655678,0.390842490842491
307273.411807,2626866.126422,0.746520146520147,0.00164835164835165,0.000366300366300366,0.0010989010989011,0.000183150183150183,0.25018315018315
307773.411807,2626866.126422,0.141180784745141,0.0203520352035204,0.453612027869454,0.0716905023835717,0.0181518151815182,0.295012834616795
301273.411807,2626366.126422,0.833669539702916,0.000183385292499542,0,0,0.000916926462497708,0.165230148542087
301773.411807,2626366.126422,0.907458310426975,0,0,0,0,0.0925416895730255
302273.411807,2626366.126422,0.811708570379886,0.0012846393833731,0,0,0,0.187006790236741
302773.411807,2626366.126422,0.700348432055749,0,0,0,0,0.299651567944251
303273.411807,2626366.126422,0.805021073850101,0,0,0,0,0.194978926149899
303773.411807,2626366.126422,0.753532758304276,0,0,0,0,0.246467241695724
304273.411807,2626366.126422,0.861910874747845,0.107097010819732,0,0,0,0.0309921144324225
304773.411807,2626366.126422,0.822246655671614,0.00861279091075683,0,0,0,0.169140553417629
305273.411807,2626366.126422,0.844558634611855,0,0,0,0,0.155441365388145
305773.411807,2626366.126422,0.779204107830552,0.000183385292499542,0,0,0.000550155877498625,0.22006235099945
306273.411807,2626366.126422,0.836723474436504,0.000183250870441635,0,0,0,0.163093274693055
306773.411807,2626366.126422,0.714993576803083,0.000734079647641769,0,0.000917599559552211,0.00605615709304459,0.277298586896678
307273.411807,2626366.126422,0.790207225380524,0.00110031175499725,0.000183385292499542,0.004401247019989,0.00275077938749312,0.201357051164497
301273.411807,2625866.126422,0.913410383415887,0.00201797835259585,0,0,0,0.0845716382315172
301773.411807,2625866.126422,0.847619047619048,0,0,0,0,0.152380952380952
302273.411807,2625866.126422,0.62605504587156,0.00311926605504587,0.00513761467889908,0.0036697247706422,0.00348623853211009,0.358532110091743
302773.411807,2625866.126422,0.636763896532746,0,0,0,0,0.363236103467254
303273.411807,2625866.126422,0.799450549450549,0,0,0,0,0.200549450549451
303773.411807,2625866.126422,0.721100917431193,0.00238532110091743,0,0,0,0.27651376146789
304273.411807,2625866.126422,0.930471473124197,0.0631076866629976,0,0,0,0.00642084021280499
304773.411807,2625866.126422,0.726373626373626,0.0197802197802198,0,0,0,0.253846153846154
305273.411807,2625866.126422,0.804036697247706,0.00348623853211009,0,0.00018348623853211,0.00036697247706422,0.191926605504587
305773.411807,2625866.126422,0.937075765914511,0,0,0,0,0.0629242340854889
306273.411807,2625866.126422,0.902564102564103,0,0,0,0,0.0974358974358974
306773.411807,2625866.126422,0.61651376146789,0.00715596330275229,0,0.00385321100917431,0.00752293577981651,0.364954128440367
307273.411807,2625866.126422,0.493120528343423,0.0100898917629793,0.320124747752706,0.0739313887360117,0.0170610897083104,0.0856723536965694
301273.411807,2625366.126422,0.759340659340659,0,0,0,0,0.240659340659341
301773.411807,2625366.126422,0.588925559222589,0,0,0,0,0.411074440777411
302273.411807,2625366.126422,0.873443223443223,0,0,0,0,0.126556776556777
302773.411807,2625366.126422,0.738095238095238,0,0,0,0,0.261904761904762
303273.411807,2625366.126422,0.785478547854785,0,0,0,0,0.214521452145215
303773.411807,2625366.126422,0.852197802197802,0.0688644688644689,0,0,0,0.0789377289377289
304273.411807,2625366.126422,0.90989010989011,0.0521978021978022,0,0,0,0.0379120879120879
304773.411807,2625366.126422,0.698203153648698,0,0,0,0,0.301796846351302
305273.411807,2625366.126422,0.86043956043956,0.000183150183150183,0,0,0,0.139377289377289
305773.411807,2625366.126422,0.921611721611722,0,0,0,0,0.0783882783882784
306273.411807,2625366.126422,0.965346534653465,0,0,0,0,0.0346534653465347
306773.411807,2625366.126422,0.783699633699634,0.00183150183150183,0,0.00238095238095238,0.00769230769230769,0.204395604395604
301273.411807,2624866.126422,0.528333027691179,0.0106363469649734,0,0.00421786172748946,0.0245736291949386,0.432239134421419
301773.411807,2624866.126422,0.613340663368151,0.0130108118013561,0,0.00128275609309144,0.00458127176104087,0.367784496976361
302273.411807,2624866.126422,0.718847494953202,0,0,0,0,0.281152505046798
302773.411807,2624866.126422,0.68787823216578,0,0,0,0,0.31212176783422
303273.411807,2624866.126422,0.932380428807037,0.00348176653839106,0,0,0,0.0641378046545721
303773.411807,2624866.126422,0.940723068452927,0.00495503762158194,0,0,0,0.0543218939254909
304273.411807,2624866.126422,0.818815331010453,0.00183385292499542,0,0.000366770584999083,0.000550155877498625,0.178433889602054
304773.411807,2624866.126422,0.755909840571743,0.000183250870441635,0,0.000549752611324904,0.000916254352208173,0.242440901594283
305273.411807,2624866.126422,0.843273995228482,0.000183519911910442,0,0,0.000183519911910442,0.156358964947697
305773.411807,2624866.126422,0.802127269392995,0,0,0,0,0.197872730607005
306273.411807,2624866.126422,0.909290819131391,0.00183250870441635,0,0.00109950522264981,0.00806303829943192,0.0797141286421111
306773.411807,2624866.126422,0.395301890255093,0.0187190310148651,0.344650394567811,0.0600110111947146,0.0288126261699394,0.152505046797578
301273.411807,2624366.126422,0.601357549073565,0,0,0.000550357732526142,0.000366905155017428,0.397725188038892
301773.411807,2624366.126422,0.751831501831502,0,0,0,0.000915750915750916,0.247252747252747
302273.411807,2624366.126422,0.781284403669725,0,0,0,0,0.218715596330275
302773.411807,2624366.126422,0.882773802971932,0.00898917629792699,0.00110071546505228,0,0.000183452577508714,0.10695285268758
303273.411807,2624366.126422,0.984981684981685,0.00274725274725275,0,0,0,0.0122710622710623
303773.411807,2624366.126422,0.892110091743119,0.00220183486238532,0,0,0,0.105688073394495
304273.411807,2624366.126422,0.981287837094111,0,0,0,0,0.0187121629058888
304773.411807,2624366.126422,0.96025641025641,0,0,0,0,0.0397435897435897
305273.411807,2624366.126422,0.850825688073395,0.00935779816513761,0,0.00311926605504587,0.016697247706422,0.12
305773.411807,2624366.126422,0.830122913226931,0.00091726288754357,0,0.00201797835259585,0.00587048248027885,0.161071363052651
301273.411807,2623866.126422,0.784432234432234,0.000183150183150183,0,0,0.000732600732600733,0.214652014652015
301773.411807,2623866.126422,0.796296296296296,0,0,0,0,0.203703703703704
302273.411807,2623866.126422,0.880586080586081,0.00274725274725275,0,0,0,0.116666666666667
302773.411807,2623866.126422,0.975824175824176,0.000183150183150183,0,0,0,0.023992673992674
303273.411807,2623866.126422,0.958012467913458,0.00201686835350202,0,0,0,0.03997066373304
303773.411807,2623866.126422,0.983150183150183,0,0,0,0,0.0168498168498168
304273.411807,2623866.126422,0.940842490842491,0,0,0,0,0.0591575091575092
304773.411807,2623866.126422,0.98038137147048,0,0,0,0,0.0196186285295196
305273.411807,2623866.126422,0.968681318681319,0,0,0,0,0.0313186813186813
305773.411807,2623866.126422,0.62014652014652,0.0234432234432234,0,0.032967032967033,0.019047619047619,0.304395604395604
301273.411807,2623366.126422,0.813497157527966,0,0,0,0.000183385292499542,0.186319457179534
301773.411807,2623366.126422,0.870624885468206,0,0,0,0,0.129375114531794
302273.411807,2623366.126422,0.964580657001285,0.00311983850247752,0,0,0,0.0322995044962378
302773.411807,2623366.126422,0.9598386209426,0.00201723821749496,0,0,0,0.0381441408399046
303273.411807,2623366.126422,0.979109400769654,0,0,0,0,0.0208905992303463
303773.411807,2623366.126422,0.982749128280418,0,0,0,0,0.0172508717195816
304273.411807,2623366.126422,0.977443609022556,0,0,0,0,0.0225563909774436
304773.411807,2623366.126422,0.870991387209089,0.00366501740883269,0,0,0,0.125343595382078
305273.411807,2623366.126422,0.880161497522481,0,0,0,0,0.119838502477519
