"x","y","forest","agri","water","built","other","grass"
313273.411807,2779366.126422,0.760682193288098,0,0,0.00238400880249404,0.0115532734274711,0.225380524481937
313773.411807,2779366.126422,0.900311526479751,0,0,0,0,0.0996884735202492
314273.411807,2779366.126422,0.916498440080749,0,0,0,0,0.0835015599192512
314773.411807,2779366.126422,0.830185219145425,0.00110031175499725,0,0.000366770584999083,0.00238400880249404,0.165963689712085
315273.411807,2779366.126422,0.864577606743632,0,0,0,0,0.135422393256368
315773.411807,2779366.126422,0.917416039640301,0,0,0,0,0.082583960359699
316273.411807,2779366.126422,0.862277645332844,0,0,0,0.00275077938749312,0.134971575279663
316773.411807,2779366.126422,0.650357339197361,0.00549752611324904,0,0.00238226131574125,0.0155763239875389,0.32618654938611
317273.411807,2779366.126422,0.783079464121857,0.00183519911910442,0,0,0.00458799779776106,0.210497338961277
317773.411807,2779366.126422,0.953603520997616,0,0,0,0,0.046396479002384
318273.411807,2779366.126422,0.779365951988272,0.00109950522264981,0,0.00549752611324904,0.0117280557082646,0.202308960967565
318773.411807,2779366.126422,0.730776289227381,0.00275279867865663,0,0.00183519911910442,0.00862543585979079,0.256010277115067
319273.411807,2779366.126422,0.934164679992665,0,0,0,0,0.0658353200073354
319773.411807,2779366.126422,0.698918819864394,0,0,0,0,0.301081180135606
320273.411807,2779366.126422,0.379335657918884,0.0201871903101487,0.0119287942741787,0.0629473297852817,0.106808588731877,0.418792438979629
320773.411807,2779366.126422,0.784522281313039,0.0227397762699432,0,0.00330093526499175,0.00495140289748762,0.184485604254539
321273.411807,2779366.126422,0.620487447315375,0.00586402785413231,0.000733003481766538,0,0.000366501740883269,0.372549019607843
321773.411807,2779366.126422,0.56836116718664,0.00220223894292531,0.000183519911910442,0.0117452743622683,0.0409249403560286,0.376582859240228
322273.411807,2779366.126422,0.241518430221896,0.0579497524298551,0.0282413350449294,0.0834403080872914,0.204291215844489,0.384558958371539
322773.411807,2779366.126422,0.190397654388858,0.0461792193512919,0.0302363936228697,0.365218984790178,0.21183800623053,0.156129741616273
323273.411807,2779366.126422,0.716645256010277,0.00422095797394017,0.0047715177096715,0.0620297302257295,0.0187190310148651,0.193613507065517
323773.411807,2779366.126422,0.640748211993398,0.00128369704749679,0,0.0159545204474601,0.0174216027874564,0.324591967724189
324273.411807,2779366.126422,0.535459043430456,0.0117280557082646,0.000183250870441635,0.0240058640278541,0.0579072750595565,0.370716510903427
324773.411807,2779366.126422,0.296201137823454,0.0211047898697009,0.00256927876674619,0.310515690952468,0.184070471646174,0.185538630941457
325273.411807,2779366.126422,0.610122868145975,0.0128369704749679,0.000550155877498625,0.0469466348798826,0.0863744727672841,0.243168897854392
313273.411807,2778866.126422,0.693083837827921,0.00201797835259585,0,0.00366905155017428,0.0110071546505228,0.290221977618786
313773.411807,2778866.126422,0.828205128205128,0.00183150183150183,0,0.00201465201465201,0.0115384615384615,0.156410256410256
314273.411807,2778866.126422,0.848256880733945,0.00201834862385321,0,0.00018348623853211,0.00073394495412844,0.148807339449541
314773.411807,2778866.126422,0.867730691616217,0,0,0.00165107319757843,0.0078884608328747,0.12272977435333
315273.411807,2778866.126422,0.877472527472527,0,0,0.00805860805860806,0.0021978021978022,0.112271062271062
315773.411807,2778866.126422,0.845504587155963,0.00055045871559633,0,0.00018348623853211,0.00256880733944954,0.151192660550459
316273.411807,2778866.126422,0.805173362685746,0.0264171711612548,0,0.00220143093010457,0.00825536598789213,0.157952669235003
316773.411807,2778866.126422,0.74029304029304,0.00201465201465201,0,0.00384615384615385,0.00805860805860806,0.245787545787546
317273.411807,2778866.126422,0.880917431192661,0.000917431192660551,0,0.00018348623853211,0.00073394495412844,0.117247706422018
317773.411807,2778866.126422,0.906072280315538,0.000366905155017428,0,0,0,0.0935608145294441
318273.411807,2778866.126422,0.844871794871795,0.000183150183150183,0,0.000366300366300366,0.00128205128205128,0.153296703296703
318773.411807,2778866.126422,0.800550458715596,0.00036697247706422,0,0.0018348623853211,0.00972477064220183,0.187522935779817
319273.411807,2778866.126422,0.645019262520638,0,0,0.0199963309484498,0.0234819299211154,0.311502476609796
319773.411807,2778866.126422,0.625457875457875,0.00769230769230769,0,0.0144688644688645,0.0615384615384615,0.290842490842491
320273.411807,2778866.126422,0.525688073394495,0.0119266055045872,0,0.0280733944954128,0.0352293577981651,0.399082568807339
320773.411807,2778866.126422,0.626123647037241,0.00366905155017428,0,0.00495321959273528,0.00935608145294441,0.355898000366905
321273.411807,2778866.126422,0.688095238095238,0.000549450549450549,0,0,0,0.311355311355311
321773.411807,2778866.126422,0.688440366972477,0.00110091743119266,0,0.00146788990825688,0.00513761467889908,0.303853211009174
322273.411807,2778866.126422,0.277013392038158,0.0100898917629793,0.00275178866263071,0.0926435516419006,0.111722619702807,0.505778756191524
322773.411807,2778866.126422,0.495238095238095,0.000549450549450549,0,0.00641025641025641,0.0152014652014652,0.482600732600733
323273.411807,2778866.126422,0.331009174311927,0.0310091743119266,0.0234862385321101,0.0864220183486239,0.133761467889908,0.394311926605505
